zpid,streetAddress,city,latitude,longitude,bedrooms,bathrooms,price,yearBuilt,homeStatus,homeType,livingArea,lotSize,daysOnZillow,zestimate,rentZestimate,lastSoldPrice,dateSold,taxAssessedValue,hoaFee,propertyTaxRate
50041708,100 Adelaide Walters St,Chapel Hill,35.938198,-79.01371,3.0,1.5,330000,1989.0,OTHER,SINGLE_FAMILY,1283.0,5227.0,2884.0,330000.0,2085.0,170000.0,2015-04-30,200100.0,0.0,1.19
50041712,1726 Legion Rd,Chapel Hill,35.94099,-79.01402,,,320000,1940.0,SOLD,MULTI_FAMILY,0.0,15245.0,729.0,426800.0,2267.0,320000.0,2021-03-29,267400.0,0.0,1.19
50041723,108 Alder Pl,Chapel Hill,35.92847,-79.005165,0.0,1.0,1216600,1987.0,OTHER,SINGLE_FAMILY,1.0,1.0,1352.0,1216600.0,5691.0,965000.0,2019-07-10,952300.0,100.0,1.22
50041726,1407 Brigham Rd,Chapel Hill,35.922264,-79.012794,4.0,4.0,729600,1971.0,OTHER,SINGLE_FAMILY,2934.0,55320.0,3541.0,729600.0,3646.0,389000.0,2013-07-17,409400.0,0.0,1.19
50041730,823 Churchill Dr,Chapel Hill,35.922844,-79.01266,7.0,5.0,818700,1970.0,OTHER,SINGLE_FAMILY,3304.0,36590.0,2960.0,818700.0,3476.0,400000.0,2015-02-18,565300.0,0.0,1.19
50041740,104 Bradford Pl,Chapel Hill,35.92365,-79.01114,6.0,6.0,1608400,1986.0,OTHER,SINGLE_FAMILY,4367.0,44866.0,2135.0,1608400.0,6587.0,10000.0,2017-05-18,1087100.0,0.0,1.19
50041742,101 Treetop Pl,Chapel Hill,35.921055,-79.01054,4.0,3.5,1087600,1986.0,OTHER,SINGLE_FAMILY,2733.0,39204.0,2946.0,1087600.0,4532.0,686000.0,2015-02-27,741300.0,100.0,1.19
50041745,105 Treetop Pl,Chapel Hill,35.921013,-79.010056,4.0,2.5,1227700,1989.0,OTHER,SINGLE_FAMILY,4141.0,34848.0,12363.0,1227700.0,5153.0,135000.0,1989-05-17,907600.0,0.0,1.19
50041791,1503 Murray Ln,Chapel Hill,35.928936,-79.01293,6.0,4.0,770700,1970.0,OTHER,SINGLE_FAMILY,3149.0,15245.0,4513.0,770700.0,4146.0,417000.0,2010-11-18,454500.0,0.0,1.19
50041792,1500 Murray Ln,Chapel Hill,35.92826,-79.01278,4.0,3.0,575000,1970.0,RECENTLY_SOLD,SINGLE_FAMILY,2186.0,17424.0,258.0,610900.0,2629.0,575000.0,2022-07-13,312500.0,0.0,1.19
50041798,1502 Murray Ln,Chapel Hill,35.92843,-79.01239,,3.5,686600,1968.0,OTHER,SINGLE_FAMILY,2936.0,21780.0,6376.0,686600.0,2443.0,372500.0,2005-10-12,405700.0,0.0,1.19
50041799,1504 Murray Ln,Chapel Hill,35.928776,-79.01232,3.0,2.0,501000,1970.0,RECENTLY_SOLD,SINGLE_FAMILY,1934.0,16117.0,313.0,536600.0,2500.0,501000.0,2022-05-19,328100.0,0.0,1.19
50041809,733 Tinkerbell Rd,Chapel Hill,35.927258,-79.01104,,2.5,578300,1964.0,OTHER,SINGLE_FAMILY,2277.0,20473.0,5675.0,578300.0,2734.0,312500.0,2007-09-12,360200.0,0.0,1.19
50041811,1501 Manly St,Chapel Hill,35.93041,-79.01252,3.0,3.0,545300,1967.0,OTHER,SINGLE_FAMILY,2213.0,16552.0,1796.0,545300.0,2585.0,358000.0,2018-04-26,299100.0,0.0,1.19
50041821,1505 Murray Ln,Chapel Hill,35.929325,-79.01299,4.0,3.0,725000,1968.0,RECENTLY_SOLD,SINGLE_FAMILY,3038.0,19166.0,81.0,745800.0,3918.0,725000.0,,,0.0,1.19
50041824,1501 Lamont Ct,Chapel Hill,35.93085,-79.01296,3.0,2.5,596400,1967.0,OTHER,SINGLE_FAMILY,2250.0,21344.0,3640.0,596400.0,2600.0,160000.0,2013-04-09,373800.0,0.0,1.19
50041825,1500 Lamont Ct,Chapel Hill,35.9314,-79.01285,4.0,3.0,783600,1967.0,OTHER,SINGLE_FAMILY,3248.0,19602.0,1891.0,783600.0,3998.0,488000.0,2018-01-22,434700.0,0.0,1.19
50041827,1507 Murray Ln,Chapel Hill,35.92943,-79.012535,4.0,4.0,540000,1967.0,SOLD,SINGLE_FAMILY,2093.0,18295.0,425.0,587000.0,2734.0,540000.0,,,0.0,1.19
50041828,1502 Manly St,Chapel Hill,35.929768,-79.012634,3.0,2.0,393500,1967.0,OTHER,SINGLE_FAMILY,1398.0,16553.0,8168.0,393500.0,2299.0,160000.0,2000-11-15,235500.0,0.0,1.19
50041829,1506 Murray Ln,Chapel Hill,35.929173,-79.01227,6.0,2.5,606200,1968.0,OTHER,SINGLE_FAMILY,2460.0,16552.0,7468.0,606200.0,3054.0,280000.0,2002-10-16,369400.0,0.0,1.19
50041830,1504 Manly St,Chapel Hill,35.92971,-79.012276,4.0,3.0,509900,1968.0,OTHER,SINGLE_FAMILY,2100.0,15682.0,9323.0,509900.0,2629.0,202500.0,1997-09-17,330300.0,0.0,1.19
50041832,611 Long Leaf Dr,Chapel Hill,35.930767,-79.01227,4.0,3.0,530000,1968.0,RECENTLY_SOLD,SINGLE_FAMILY,2361.0,17859.0,228.0,551400.0,2770.0,530000.0,2022-08-11,346100.0,0.0,1.19
50041833,609 Long Leaf Dr,Chapel Hill,35.93117,-79.01223,4.0,2.5,544400,1967.0,OTHER,SINGLE_FAMILY,1938.0,14810.0,6459.0,544400.0,2604.0,325000.0,2005-07-20,310100.0,0.0,1.19
50041855,613 Tinkerbell Rd,Chapel Hill,35.931553,-79.01091,3.0,1.5,402600,1964.0,OTHER,SINGLE_FAMILY,1300.0,17860.0,21238.0,402600.0,2281.0,21450.0,1965-02-01,299000.0,0.0,1.19
50041857,109 Boxwood Pl,Chapel Hill,35.929382,-79.01041,6.0,3.5,1308400,1987.0,OTHER,SINGLE_FAMILY,4300.0,61855.0,9737.0,1308400.0,5549.0,460000.0,1996-07-25,990400.0,0.0,1.19
50041858,108 Boxwood Pl,Chapel Hill,35.930138,-79.010414,5.0,6.0,1735500,1988.0,OTHER,SINGLE_FAMILY,6500.0,51400.0,3678.0,1735500.0,7370.0,918000.0,2013-02-25,1349000.0,0.0,1.19
50041860,109 Lynwood Pl,Chapel Hill,35.93113,-79.010155,4.0,3.0,1047700,1987.0,OTHER,SINGLE_FAMILY,2906.0,46609.0,1952.0,1047700.0,4398.0,665000.0,2017-11-17,728900.0,0.0,1.19
50041863,1545 Ephesus Church Rd,Chapel Hill,35.932884,-79.0125,3.0,3.0,448500,1963.0,OTHER,SINGLE_FAMILY,1600.0,20473.0,9843.0,448500.0,2199.0,155000.0,1996-04-15,301300.0,0.0,1.19
50041864,1540 Ferrell Rd,Chapel Hill,35.93331,-79.01251,3.0,2.0,423300,1970.0,OTHER,SINGLE_FAMILY,1288.0,19166.0,1477.0,423300.0,2299.0,275000.0,2019-03-12,282800.0,0.0,1.19
50041865,1541 Ferrell Rd,Chapel Hill,35.93397,-79.0126,3.0,1.5,393400,1965.0,OTHER,SINGLE_FAMILY,1410.0,16988.0,9229.0,393400.0,2299.0,146500.0,1997-12-19,285700.0,0.0,1.19
50041867,1544 Ferrell Rd,Chapel Hill,35.93335,-79.012115,3.0,2.0,471200,1967.0,OTHER,SINGLE_FAMILY,1876.0,19166.0,18258.0,471200.0,2400.0,31000.0,1973-04-01,325800.0,0.0,1.19
50041869,418 Tinkerbell Rd,Chapel Hill,35.934456,-79.012215,4.0,3.0,581500,1964.0,OTHER,SINGLE_FAMILY,2197.0,25700.0,1425.0,581500.0,2550.0,425000.0,2019-05-02,323900.0,0.0,1.19
50041870,416 Tinkerbell Rd,Chapel Hill,35.934673,-79.01225,4.0,4.0,580000,1967.0,SOLD,SINGLE_FAMILY,2692.0,23086.0,670.0,663600.0,3229.0,580000.0,2021-05-26,391300.0,0.0,1.19
50041872,412 Thornwood Rd,Chapel Hill,35.935043,-79.010735,3.0,2.0,395200,1964.0,OTHER,SINGLE_FAMILY,1105.0,13503.0,3281.0,395200.0,2240.0,215000.0,2014-04-02,274300.0,0.0,1.19
50041874,420 Tinkerbell Rd,Chapel Hill,35.934265,-79.01188,3.0,3.0,420000,1965.0,RECENTLY_SOLD,SINGLE_FAMILY,1762.0,13503.0,26.0,421300.0,2470.0,420000.0,2023-03-01,285000.0,0.0,1.19
50041877,504 Tinkerbell Rd,Chapel Hill,35.93286,-79.01162,3.0,2.0,523300,1966.0,OTHER,SINGLE_FAMILY,2332.0,14810.0,2047.0,523300.0,2514.0,290000.0,2017-08-18,344200.0,0.0,1.19
50041878,502 Tinkerbell Rd,Chapel Hill,35.93316,-79.01166,3.0,3.0,551600,1965.0,OTHER,SINGLE_FAMILY,1966.0,13503.0,1750.0,551600.0,2574.0,380000.0,2018-06-11,330200.0,0.0,1.19
50041880,1600 Ferrell Rd,Chapel Hill,35.933514,-79.01112,4.0,2.0,620136,1962.0,RECENTLY_SOLD,SINGLE_FAMILY,2200.0,12632.0,260.0,659200.0,2749.0,620136.0,2022-07-11,310700.0,0.0,1.19
50041881,423 Tinkerbell Rd,Chapel Hill,35.93402,-79.011215,3.0,2.0,550000,1964.0,RECENTLY_SOLD,SINGLE_FAMILY,1400.0,12632.0,350.0,570600.0,2299.0,550000.0,2022-04-11,292000.0,0.0,1.19
50041886,505 Tinkerbell Rd,Chapel Hill,35.932907,-79.01098,4.0,2.5,504300,1966.0,OTHER,SINGLE_FAMILY,2072.0,16117.0,8349.0,504300.0,2664.0,189000.0,,,0.0,1.19
50041889,1603 Ferrell Rd,Chapel Hill,35.93406,-79.0109,3.0,1.5,385100,1965.0,OTHER,SINGLE_FAMILY,1308.0,10890.0,3928.0,385100.0,2254.0,175000.0,2012-06-25,281300.0,0.0,1.19
50041890,1603 Ephesus Church Rd,Chapel Hill,35.932983,-79.01059,3.0,2.0,459500,1966.0,OTHER,SINGLE_FAMILY,1660.0,17424.0,1372.0,459500.0,2299.0,325000.0,2019-06-25,275600.0,0.0,1.19
50041891,1604 Ferrell Rd,Chapel Hill,35.933514,-79.0105,4.0,3.0,489400,1966.0,OTHER,SINGLE_FAMILY,1958.0,14374.0,1404.0,489400.0,2585.0,322000.0,2019-05-24,315900.0,0.0,1.19
50041892,1605 Ferrell Rd,Chapel Hill,35.93409,-79.01062,3.0,2.0,498600,1964.0,OTHER,SINGLE_FAMILY,2250.0,10454.0,7292.0,498600.0,2596.0,250000.0,2003-04-10,321500.0,0.0,1.19
50041893,418 Thornwood Rd,Chapel Hill,35.934406,-79.01051,3.0,2.0,429700,1964.0,OTHER,SINGLE_FAMILY,1873.0,16117.0,13433.0,429700.0,2400.0,95000.0,1986-06-16,299400.0,0.0,1.19
50041895,117 Lynwood Pl,Chapel Hill,35.931908,-79.01018,5.0,3.0,1120300,1987.0,OTHER,SINGLE_FAMILY,3320.0,33106.0,13040.0,1120300.0,4734.0,75500.0,1987-07-10,855500.0,0.0,1.19
50041897,1606 Ferrell Rd,Chapel Hill,35.933544,-79.01022,3.0,2.5,429900,1966.0,OTHER,SINGLE_FAMILY,1996.0,15245.0,11596.0,429900.0,2564.0,119000.0,1991-06-28,267200.0,0.0,1.19
50041898,420 Thornwood Rd,Chapel Hill,35.934135,-79.0103,4.0,3.0,424000,1965.0,SOLD,SINGLE_FAMILY,2087.0,14374.0,455.0,454500.0,2719.0,424000.0,2021-12-27,321700.0,0.0,1.19
50041900,1607 Ephesus Church Rd,Chapel Hill,35.93305,-79.009926,3.0,2.0,460000,1966.0,RECENTLY_SOLD,SINGLE_FAMILY,1357.0,20037.0,176.0,485500.0,2299.0,460000.0,2022-10-03,281700.0,0.0,1.19
50041902,417 Thornwood Rd,Chapel Hill,35.934673,-79.009796,3.0,2.0,392100,1965.0,OTHER,SINGLE_FAMILY,1275.0,13950.0,4064.0,392100.0,2299.0,196000.0,2012-02-09,271300.0,0.0,1.19
50041903,1540 Fountain Ridge Rd,Chapel Hill,35.93664,-79.01261,5.0,3.5,625600,1966.0,OTHER,SINGLE_FAMILY,2749.0,12632.0,3171.0,625600.0,3658.0,315000.0,2014-07-22,380400.0,0.0,1.19
50041904,1541 Fountain Ridge Rd,Chapel Hill,35.937187,-79.012596,3.0,2.0,328000,1965.0,SOLD,SINGLE_FAMILY,2053.0,16988.0,1078.0,494100.0,2500.0,328000.0,2020-04-14,346000.0,0.0,1.19
50041905,414 Tinkerbell Rd,Chapel Hill,35.93489,-79.012276,4.0,2.0,516200,1964.0,OTHER,SINGLE_FAMILY,1850.0,24999.0,5502.0,516200.0,2550.0,315000.0,2008-03-03,318500.0,0.0,1.19
50041907,410 Tinkerbell Rd,Chapel Hill,35.935352,-79.01234,4.0,4.0,348000,1965.0,SOLD,SINGLE_FAMILY,1700.0,19166.0,1000.0,531600.0,2470.0,348000.0,2020-06-30,341200.0,0.0,1.19
50041908,408 Tinkerbell Rd,Chapel Hill,35.93558,-79.01236,3.0,1.5,499900,1964.0,OTHER,SINGLE_FAMILY,1872.0,20473.0,2489.0,499900.0,2395.0,300000.0,2016-06-02,345800.0,0.0,1.19
50041910,404 Tinkerbell Rd,Chapel Hill,35.936066,-79.01243,3.0,1.5,403500,1965.0,OTHER,SINGLE_FAMILY,1268.0,20909.0,8090.0,403500.0,2299.0,161000.0,2001-01-31,287300.0,0.0,1.19
50041911,402 Tinkerbell Rd,Chapel Hill,35.936333,-79.01244,3.0,2.0,392700,1966.0,OTHER,SINGLE_FAMILY,1320.0,19166.0,11598.0,392700.0,2299.0,102000.0,1991-06-25,284800.0,0.0,1.19
50041912,400 Tinkerbell Rd,Chapel Hill,35.936623,-79.012245,4.0,3.0,515000,1964.0,OTHER,SINGLE_FAMILY,2120.0,13939.0,2831.0,515000.0,2629.0,285000.0,2015-06-26,322400.0,0.0,1.19
50041913,1543 Fountain Ridge Rd,Chapel Hill,35.93717,-79.01226,3.0,3.0,509900,1964.0,OTHER,SINGLE_FAMILY,1860.0,13504.0,4694.0,509900.0,2443.0,288000.0,2010-05-21,317100.0,0.0,1.19
50041914,1547 Fountain Ridge Rd,Chapel Hill,35.937153,-79.011955,4.0,3.0,518400,1964.0,OTHER,SINGLE_FAMILY,2253.0,13503.0,2047.0,518400.0,2609.0,303000.0,2017-08-18,341900.0,0.0,1.19
50041915,409 Tinkerbell Rd,Chapel Hill,35.935684,-79.01147,3.0,2.0,310000,1966.0,SOLD,SINGLE_FAMILY,1437.0,13939.0,773.0,419900.0,2299.0,310000.0,2021-02-12,283400.0,0.0,1.19
50041916,407 Tinkerbell Rd,Chapel Hill,35.93592,-79.01153,4.0,3.0,508200,1957.0,OTHER,SINGLE_FAMILY,1954.0,14374.0,3357.0,508200.0,2589.0,275000.0,2014-01-16,316400.0,0.0,1.19
50041917,405 Tinkerbell Rd,Chapel Hill,35.936153,-79.0116,3.0,2.5,519600,1964.0,OTHER,SINGLE_FAMILY,2015.0,13031.0,6024.0,519600.0,2564.0,324500.0,2006-09-28,325300.0,0.0,1.19
50041918,403 Tinkerbell Rd,Chapel Hill,35.93638,-79.01163,3.0,2.0,453700,1965.0,OTHER,SINGLE_FAMILY,1476.0,12196.0,3709.0,453700.0,2322.0,238000.0,2013-01-29,311800.0,0.0,1.19
50041919,1600 Fountain Ridge Rd,Chapel Hill,35.93663,-79.01163,4.0,3.5,766700,2013.0,OTHER,SINGLE_FAMILY,3138.0,13503.0,1341.0,766700.0,3999.0,533000.0,2019-07-26,546400.0,0.0,1.19
50041920,1601 Fountain Ridge Rd,Chapel Hill,35.937138,-79.01165,4.0,2.5,516100,1965.0,OTHER,SINGLE_FAMILY,2033.0,13503.0,4043.0,516100.0,2618.0,258000.0,2012-03-02,332400.0,0.0,1.19
50041921,417 Tinkerbell Rd,Chapel Hill,35.934772,-79.01124,3.0,2.0,392000,1964.0,OTHER,SINGLE_FAMILY,1533.0,14810.0,14515.0,392000.0,2322.0,68000.0,1983-06-30,280600.0,0.0,1.19
50041922,413 Tinkerbell Rd,Chapel Hill,35.93523,-79.01136,4.0,3.0,536900,1966.0,OTHER,SINGLE_FAMILY,2042.0,14374.0,1687.0,536900.0,2629.0,360000.0,2018-08-13,331900.0,0.0,1.19
50041923,415 Tinkerbell Rd,Chapel Hill,35.935,-79.0113,4.0,2.0,471800,1964.0,OTHER,SINGLE_FAMILY,1982.0,14810.0,3847.0,471800.0,2550.0,256000.0,2012-09-13,303700.0,0.0,1.19
50041924,411 Tinkerbell Rd,Chapel Hill,35.935455,-79.01141,5.0,3.0,415000,1965.0,SOLD,SINGLE_FAMILY,2206.0,14374.0,879.0,540800.0,3340.0,415000.0,2020-10-29,400800.0,0.0,1.19
50041925,1602 Fountain Ridge Rd,Chapel Hill,35.93653,-79.01125,3.0,2.0,280000,1965.0,SOLD,SINGLE_FAMILY,1110.0,13503.0,1069.0,400100.0,2254.0,280000.0,2020-04-22,270900.0,0.0,1.19
50041926,1603 Fountain Ridge Rd,Chapel Hill,35.937122,-79.011345,3.0,2.0,441300,1966.0,RECENTLY_SOLD,SINGLE_FAMILY,1651.0,13503.0,301.0,469600.0,2299.0,441300.0,2022-05-31,304000.0,0.0,1.19
50041927,408 Thornwood Rd,Chapel Hill,35.935493,-79.01088,4.0,2.0,475300,1964.0,OTHER,SINGLE_FAMILY,2127.0,13068.0,11945.0,475300.0,2710.0,133000.0,1990-07-13,327900.0,0.0,1.19
50041928,410 Thornwood Rd,Chapel Hill,35.935265,-79.0108,3.0,3.0,500500,1964.0,OTHER,SINGLE_FAMILY,2050.0,12632.0,2174.0,500500.0,2614.0,261500.0,2017-04-13,322900.0,0.0,1.19
50041934,414 Thornwood Rd,Chapel Hill,35.93483,-79.01066,3.0,2.0,470000,1964.0,RECENTLY_SOLD,SINGLE_FAMILY,1117.0,13503.0,321.0,487300.0,2149.0,470000.0,2022-05-10,262600.0,0.0,1.19
50041936,409 Thornwood Rd,Chapel Hill,35.935585,-79.01012,4.0,2.0,557600,1957.0,OTHER,SINGLE_FAMILY,2368.0,15245.0,6416.0,557600.0,2907.0,315000.0,2005-09-01,348600.0,0.0,1.19
50041938,407 Thornwood Rd,Chapel Hill,35.9358,-79.01021,4.0,2.0,491400,1965.0,OTHER,SINGLE_FAMILY,1875.0,14810.0,1833.0,491400.0,2550.0,285000.0,2018-03-20,325200.0,0.0,1.19
50041939,403 Thornwood Rd,Chapel Hill,35.93622,-79.01031,4.0,2.0,450900,1958.0,OTHER,SINGLE_FAMILY,1711.0,12197.0,5400.0,450900.0,2269.0,268000.0,2008-06-13,304200.0,0.0,1.19
50041940,401 Thornwood Rd,Chapel Hill,35.936527,-79.010345,4.0,2.0,475500,1965.0,OTHER,SINGLE_FAMILY,1834.0,13504.0,1459.0,475500.0,2500.0,325000.0,2019-03-29,301400.0,0.0,1.19
50041941,1701 Fountain Ridge Rd,Chapel Hill,35.937077,-79.01044,5.0,3.0,587800,1967.0,OTHER,SINGLE_FAMILY,2813.0,13503.0,1679.0,587800.0,2900.0,374000.0,2018-08-22,370700.0,0.0,1.19
50041942,1703 Fountain Ridge Rd,Chapel Hill,35.937065,-79.01013,5.0,4.0,676300,1966.0,OTHER,SINGLE_FAMILY,3237.0,13503.0,1432.0,676300.0,3918.0,444000.0,,,0.0,1.19
50041943,415 Thornwood Rd,Chapel Hill,35.93491,-79.00987,3.0,2.0,330000,1966.0,SOLD,SINGLE_FAMILY,1710.0,15245.0,1011.0,460500.0,2370.0,330000.0,2020-06-19,289900.0,0.0,1.19
50041944,413 Thornwood Rd,Chapel Hill,35.93514,-79.00996,3.0,2.0,410400,1966.0,OTHER,SINGLE_FAMILY,1200.0,14636.0,3589.0,410400.0,2299.0,220000.0,2013-05-29,275200.0,0.0,1.19
50041945,411 Thornwood Rd,Chapel Hill,35.93536,-79.01004,4.0,2.0,459800,1964.0,OTHER,SINGLE_FAMILY,1849.0,14810.0,4043.0,459800.0,2550.0,228000.0,2012-03-01,300500.0,0.0,1.19
50041947,1705 Fountain Ridge Rd,Chapel Hill,35.93705,-79.009834,4.0,2.5,579200,1967.0,OTHER,SINGLE_FAMILY,2733.0,13504.0,10770.0,579200.0,3200.0,156500.0,1993-10-01,376100.0,0.0,1.19
50041952,110 Laura May Ln,Chapel Hill,35.93804,-79.01253,3.0,1.5,327600,1988.0,OTHER,SINGLE_FAMILY,1222.0,7405.0,8987.0,327600.0,2149.0,130000.0,1998-08-14,200500.0,0.0,1.19
50041959,133 Forsyth Dr,Chapel Hill,35.939514,-79.01225,3.0,2.5,384000,1990.0,OTHER,SINGLE_FAMILY,1610.0,10454.0,3527.0,384000.0,2254.0,175000.0,2013-07-31,219500.0,0.0,1.19
50041961,204 Forsyth Dr,Chapel Hill,35.93783,-79.01194,3.0,2.5,380300,1989.0,OTHER,SINGLE_FAMILY,1348.0,12632.0,6206.0,380300.0,2254.0,205000.0,2006-03-31,223500.0,0.0,1.19
50041962,200 Elderberry Dr,Chapel Hill,35.938416,-79.01168,3.0,2.0,435400,1990.0,OTHER,SINGLE_FAMILY,1225.0,10454.0,2070.0,435400.0,3340.0,274500.0,2017-07-27,261500.0,0.0,1.19
50041963,139 Forsyth Dr,Chapel Hill,35.939137,-79.011986,2.0,1.0,301100,1988.0,OTHER,SINGLE_FAMILY,946.0,10454.0,1426.0,301100.0,1495.0,201000.0,2019-05-02,196200.0,0.0,1.19
50041964,208 Forsyth Dr,Chapel Hill,35.937737,-79.01151,3.0,2.0,345800,1989.0,OTHER,SINGLE_FAMILY,1284.0,9148.0,6119.0,345800.0,2278.0,174000.0,2006-06-26,223800.0,0.0,1.19
50041965,202 Elderberry Dr,Chapel Hill,35.93852,-79.01149,3.0,2.0,384100,1990.0,OTHER,SINGLE_FAMILY,1384.0,9583.0,1625.0,384100.0,2254.0,258000.0,2018-10-15,246000.0,0.0,1.19
50041967,207 Elderberry Dr,Chapel Hill,35.9393,-79.011375,3.0,2.0,355600,1995.0,OTHER,SINGLE_FAMILY,1007.0,10018.0,1875.0,355600.0,2139.0,215000.0,2018-02-07,231900.0,0.0,1.19
50041968,210 Forsyth Dr,Chapel Hill,35.93773,-79.01128,3.0,3.0,393700,1989.0,OTHER,SINGLE_FAMILY,1500.0,10018.0,1701.0,393700.0,2332.0,250000.0,2018-07-31,233000.0,0.0,1.19
50041969,212 Forsyth Dr,Chapel Hill,35.93768,-79.011024,3.0,2.0,374900,1988.0,RECENTLY_SOLD,SINGLE_FAMILY,1278.0,9147.0,360.0,390300.0,2100.0,374900.0,2022-03-28,207400.0,0.0,1.19
50041973,209 Elderberry Dr,Chapel Hill,35.93937,-79.011215,3.0,1.5,324300,1998.0,OTHER,SINGLE_FAMILY,1080.0,9583.0,8671.0,324300.0,2104.0,130000.0,1999-07-01,215400.0,0.0,1.19
50041974,116 Standish Dr,Chapel Hill,35.939987,-79.011246,3.0,2.0,361400,1986.0,OTHER,SINGLE_FAMILY,1428.0,8712.0,2176.0,361400.0,2114.0,195000.0,2017-04-07,233900.0,0.0,1.19
50041975,207 Forsyth Dr,Chapel Hill,35.938328,-79.010666,4.0,3.0,416100,1990.0,OTHER,SINGLE_FAMILY,2100.0,17424.0,10504.0,416100.0,2875.0,133500.0,1994-06-24,245800.0,0.0,1.19
50041976,206 Elderberry Dr,Chapel Hill,35.938786,-79.010956,4.0,4.0,475800,1997.0,OTHER,SINGLE_FAMILY,2715.0,17860.0,4252.0,475800.0,2071.0,211500.0,2011-08-05,337200.0,0.0,1.19
50041978,118 Standish Dr,Chapel Hill,35.93985,-79.011154,3.0,2.0,370900,1986.0,OTHER,SINGLE_FAMILY,1432.0,8712.0,5727.0,370900.0,2139.0,217500.0,2007-07-18,247300.0,0.0,1.19
50041979,120 Standish Dr,Chapel Hill,35.93971,-79.01106,3.0,2.0,321900,1986.0,RECENTLY_SOLD,TOWNHOUSE,1592.0,8712.0,153.0,333200.0,2114.0,321900.0,2022-10-21,236100.0,240.0,1.19
50041981,216 Forsyth Dr,Chapel Hill,35.937824,-79.010475,3.0,2.5,377600,1989.0,OTHER,SINGLE_FAMILY,1648.0,16988.0,9433.0,377600.0,2375.0,143000.0,1997-05-30,232900.0,0.0,1.19
50041982,209 Forsyth Dr,Chapel Hill,35.93806,-79.01049,3.0,2.0,320000,1990.0,SOLD,SINGLE_FAMILY,2150.0,14810.0,515.0,365300.0,2618.0,320000.0,2021-10-29,289100.0,0.0,1.19
50041983,128 Saint Andrews Ln,Chapel Hill,35.938763,-79.01049,2.0,1.0,262300,1986.0,OTHER,CONDO,988.0,1742.0,6528.0,262300.0,1727.0,125500.0,2005-05-13,193000.0,230.0,1.19
50041984,126 Saint Andrews Ln,Chapel Hill,35.938946,-79.0106,2.0,1.0,251000,1986.0,OTHER,SINGLE_FAMILY,988.0,1742.0,6889.0,251000.0,1726.0,124000.0,2004-05-12,174900.0,0.0,1.19
50041985,124 Saint Andrews Ln,Chapel Hill,35.939007,-79.010605,2.0,2.0,252100,1986.0,OTHER,SINGLE_FAMILY,1105.0,871.0,2509.0,252100.0,1753.0,126500.0,2016-05-09,168000.0,200.0,1.19
50041987,120 Saint Andrews Ln,Chapel Hill,35.93911,-79.01056,1.0,1.0,247600,1986.0,OTHER,SINGLE_FAMILY,988.0,1742.0,8351.0,247600.0,1726.0,109000.0,2000-05-11,172100.0,0.0,1.19
50041988,118 Saint Andrews Ln,Chapel Hill,35.93928,-79.01039,2.0,1.0,248500,1986.0,OTHER,TOWNHOUSE,988.0,1742.0,3517.0,248500.0,1726.0,126000.0,2013-08-05,171500.0,0.0,1.19
50041989,111 Standish Dr,Chapel Hill,35.94,-79.01049,3.0,2.0,350500,1986.0,OTHER,TOWNHOUSE,1465.0,9147.0,1323.0,350500.0,2104.0,220000.0,2019-08-08,247500.0,211.0,1.19
50041990,130 Saint Andrews Ln,Chapel Hill,35.938736,-79.01042,3.0,2.0,302800,1986.0,OTHER,SINGLE_FAMILY,1360.0,871.0,1547.0,302800.0,2129.0,185000.0,2018-12-27,211300.0,200.0,1.19
50041992,136 Saint Andrews Ln,Chapel Hill,35.93872,-79.01023,2.0,1.0,269100,1986.0,OTHER,SINGLE_FAMILY,988.0,1742.0,7197.0,269100.0,1729.0,127000.0,2003-07-14,197200.0,0.0,1.19
50041993,134 Saint Andrews Ln,Chapel Hill,35.938717,-79.01031,2.0,2.0,266900,1986.0,OTHER,SINGLE_FAMILY,1088.0,10890.0,2163.0,266900.0,1764.0,140000.0,2017-04-25,193900.0,0.0,1.19
50041996,112 Saint Andrews Ln,Chapel Hill,35.939255,-79.01019,2.0,1.0,258700,1986.0,OTHER,SINGLE_FAMILY,988.0,1306.0,4900.0,258700.0,1726.0,136000.0,2009-10-22,174900.0,0.0,1.19
50041997,110 Saint Andrews Ln,Chapel Hill,35.939255,-79.01008,2.0,2.0,311000,1986.0,RECENTLY_SOLD,TOWNHOUSE,1088.0,871.0,309.0,322400.0,1727.0,311000.0,2022-05-18,173900.0,238.0,1.19
50041998,113 Standish Dr,Chapel Hill,35.939873,-79.01037,3.0,2.0,317100,1987.0,OTHER,SINGLE_FAMILY,1303.0,6098.0,13019.0,317100.0,2103.0,82500.0,1987-07-31,193400.0,0.0,1.19
50042009,100 Standish Dr,Chapel Hill,35.941055,-79.01195,3.0,2.0,411900,1987.0,OTHER,SINGLE_FAMILY,2174.0,8712.0,10508.0,411900.0,2594.0,112000.0,1994-06-15,262700.0,0.0,1.19
50042010,206 Scarlett Dr,Chapel Hill,35.941956,-79.011635,3.0,2.0,450500,1991.0,RECENTLY_SOLD,SINGLE_FAMILY,1206.0,17424.0,287.0,479000.0,2149.0,450500.0,2022-06-14,266800.0,0.0,1.19
