zpid,streetAddress,city,latitude,longitude,bedrooms,bathrooms,price,yearBuilt,homeStatus,homeType,livingArea,lotSize,daysOnZillow,zestimate,rentZestimate,lastSoldPrice,dateSold,taxAssessedValue,hoaFee,propertyTaxRate
49996550,187 Summerwalk Cir,Chapel Hill,35.8977,-79.009476,2.0,3.0,288200,1982.0,OTHER,CONDO,1280.0,,6845.0,288200.0,1708.0,156000.0,2006-06-28,140393.0,208.0,0.72
50031589,118 Graylyn Dr,Chapel Hill,35.88145,-79.071754,4.0,0.0,1198200,1999.0,OTHER,HOME_TYPE_UNKNOWN,3146.0,11324.0,4029.0,1198200.0,3721.0,712500.0,2014-03-14,792500.0,0.0,0.84
2092044471,2504 Booker Creek Rd,Chapel Hill,35.94604,-79.02391,4.0,2.0,521400,1978.0,OTHER,MULTI_FAMILY,1600.0,15245.0,2279.0,521400.0,1628.0,320000.0,2018-12-28,,0.0,0.84
114001448,189 Peak View Pl,Chapel Hill,35.84402,-79.08279,5.0,4.0,952000,2011.0,OTHER,SINGLE_FAMILY,4428.0,82764.0,1219.0,952000.0,4015.0,750000.0,2021-11-22,656130.0,46.0,0.61
50037207,321 W University Dr,Chapel Hill,35.904022,-79.059425,5.0,4.0,1240500,1936.0,OTHER,SINGLE_FAMILY,3320.0,18730.0,1481.0,1240500.0,5508.0,830000.0,2021-03-05,664100.0,0.0,0.84
80202978,207 Oxfordshire Ln,Chapel Hill,35.896854,-78.97937,3.0,4.0,836100,2006.0,OTHER,SINGLE_FAMILY,2705.0,18730.0,3840.0,836100.0,2942.0,438500.0,2014-09-19,532860.0,675.0,0.72
50051355,2307 Honeysuckle Rd,Chapel Hill,35.952892,-79.031586,5.0,3.1,1121800,1967.0,OTHER,SINGLE_FAMILY,3329.0,36154.0,5779.0,1121800.0,3613.0,550000.0,2009-05-29,651500.0,0.0,0.84
50049435,108 Kenilworth Pl,Chapel Hill,35.95891,-79.06041,4.0,3.0,619200,1999.0,OTHER,SINGLE_FAMILY,2400.0,10018.0,8054.0,619200.0,2982.0,277000.0,2003-03-07,375000.0,0.0,0.84
50034276,100 Wrenn Pl,Chapel Hill,35.927944,-79.09199,3.0,2.5,530100,1987.0,OTHER,SINGLE_FAMILY,1442.0,10454.0,5478.0,530100.0,2912.0,233500.0,2010-03-26,325200.0,0.0,0.84
60074386,111 Glenhaven Dr,Chapel Hill,35.88363,-79.07304,4.0,6.0,1413800,2002.0,OTHER,SINGLE_FAMILY,4086.0,9583.0,7959.0,1413800.0,4969.0,670000.0,2003-06-10,895400.0,0.0,0.84
65062024,201 Old Franklin Grove Dr,Chapel Hill,35.936546,-79.02948,3.0,4.0,725000,2004.0,RECENTLY_SOLD,TOWNHOUSE,2181.0,3484.0,92.0,727600.0,2668.0,725000.0,2024-12-23,589700.0,485.0,0.84
60073925,104 New Cooper Sq #C,Chapel Hill,35.943165,-79.00911,2.0,2.0,255100,1986.0,OTHER,TOWNHOUSE,938.0,43560.0,6826.0,255100.0,1477.0,122000.0,2006-07-17,137200.0,0.0,0.84
69564153,101 Cross Creek Dr,Chapel Hill,35.963673,-79.04312,5.0,3.0,930800,2005.0,OTHER,SINGLE_FAMILY,3445.0,16117.0,1121.0,930800.0,4037.0,745000.0,2022-02-28,579100.0,600.0,0.84
50047751,320 Sylvan Way,Chapel Hill,35.954582,-79.0795,4.0,2.5,696300,2000.0,OTHER,SINGLE_FAMILY,2768.0,14810.0,7746.0,696300.0,3151.0,330000.0,2004-01-09,418700.0,0.0,0.84
50035176,121 Oldham Pl,Chapel Hill,35.92534,-79.073074,6.0,4.0,935000,1992.0,SOLD,SINGLE_FAMILY,4369.0,15681.0,1012.0,1078500.0,4693.0,935000.0,2022-06-17,597900.0,135.0,0.84
50036153,115 Morgan Bend Ct,Chapel Hill,35.888485,-79.04603,4.0,5.0,1399600,1988.0,OTHER,SINGLE_FAMILY,4764.0,48303.0,12702.0,1399600.0,5469.0,406000.0,1990-06-15,799000.0,0.0,0.84
50037225,307 Briarbridge Valley Rd,Chapel Hill,35.903645,-79.057205,4.0,2.0,937600,1951.0,OTHER,SINGLE_FAMILY,2593.0,17859.0,3701.0,937600.0,3552.0,365000.0,2015-02-05,553000.0,0.0,0.84
80199577,235 Cedar Berry Ln #20,Chapel Hill,35.90738,-79.006294,2.0,2.5,1279700,2004.0,OTHER,CONDO,3232.0,,1323.0,1279700.0,3770.0,1000000.0,2021-08-10,921845.0,0.0,0.72
50035764,110 Meeting St,Chapel Hill,35.88459,-79.0637,3.0,3.0,946600,1995.0,OTHER,SINGLE_FAMILY,2769.0,6969.0,3169.0,946600.0,3279.0,545000.0,2016-07-21,589500.0,0.0,0.84
65061177,115 Parkridge Ave,Chapel Hill,35.96967,-79.04431,3.0,3.0,756000,2004.0,SOLD,SINGLE_FAMILY,2153.0,9598.0,1007.0,874900.0,2984.0,756000.0,2022-06-22,563800.0,0.0,0.84
50040625,1023 Pinehurst Dr,Chapel Hill,35.91449,-79.012924,6.0,7.0,2869700,1998.0,OTHER,SINGLE_FAMILY,8771.0,44000.0,1855.0,2869700.0,6578.0,1692500.0,2020-02-25,2020800.0,100.0,0.84
65061173,202 Falkner Dr,Chapel Hill,35.911423,-79.011215,4.0,3.5,1095500,2004.0,OTHER,SINGLE_FAMILY,2807.0,13503.0,7572.0,1095500.0,2975.0,546500.0,2004-07-01,670200.0,0.0,0.84
50042269,105 Albany Pt,Chapel Hill,35.940342,-79.00812,2.0,2.0,389200,1990.0,OTHER,SINGLE_FAMILY,1250.0,4791.0,4305.0,389200.0,2208.0,193000.0,2013-06-11,222339.0,0.0,0.84
50036849,511 Dogwood Dr,Chapel Hill,35.900753,-79.06175,3.0,3.0,977600,1947.0,OTHER,SINGLE_FAMILY,2463.0,15681.0,9400.0,977600.0,3854.0,333000.0,1999-06-30,610500.0,0.0,0.84
50034397,108 Suffolk Pl,Chapel Hill,35.937626,-79.09401,4.0,3.5,901000,1996.0,OTHER,SINGLE_FAMILY,2713.0,19166.0,9302.0,901000.0,3429.0,338000.0,1999-10-06,524900.0,0.0,0.84
50049818,101 Hampton Ct,Chapel Hill,35.949924,-79.04955,3.0,2.0,475000,1985.0,RECENTLY_SOLD,SINGLE_FAMILY,1441.0,12632.0,111.0,477100.0,2171.0,475000.0,2024-12-04,324500.0,0.0,0.84
50041282,112 Deerwood Ct,Chapel Hill,35.92472,-79.01884,4.0,3.5,751100,1988.0,OTHER,SINGLE_FAMILY,2600.0,33541.0,3532.0,751100.0,3465.0,399950.0,2015-07-24,393000.0,0.0,0.84
50035425,103 N Haven Dr,Chapel Hill,35.930874,-79.06889,4.0,2.0,787300,1994.0,OTHER,SINGLE_FAMILY,2921.0,16988.0,3645.0,787300.0,3164.0,408000.0,2015-04-02,446800.0,180.0,0.84
50031101,105 Saratoga Trl,Chapel Hill,35.868298,-79.08902,4.0,3.0,557100,1967.0,OTHER,SINGLE_FAMILY,2388.0,19166.0,2107.0,557100.0,3356.0,331000.0,2019-06-18,307100.0,1.0,0.84
88951117,1681 Purple Sage Ln,Chapel Hill,35.90607,-79.12012,3.0,2.0,641000,1977.0,OTHER,SINGLE_FAMILY,1772.0,98881.0,4703.0,641000.0,2343.0,304000.0,2012-05-09,349900.0,0.0,0.84
67913535,1525 Mill Valley Rd,Chapel Hill,35.874607,-79.10573,4.0,5.0,1083400,2005.0,OTHER,SINGLE_FAMILY,4143.0,305355.0,1468.0,1083400.0,5557.0,720000.0,2021-03-18,731000.0,83.0,0.84
326138200,216 Kipling Ln,Chapel Hill,35.948795,-79.07145,3.0,3.0,798400,2018.0,OTHER,SINGLE_FAMILY,2468.0,6098.0,2385.0,798400.0,3147.0,524830.0,2018-09-13,491700.0,0.0,0.84
251560434,108 Weatherstone Dr UNIT B,Chapel Hill,35.96535,-79.046234,2.0,2.0,240000,1983.0,SOLD,CONDO,960.0,43560.0,902.0,259900.0,1442.0,240000.0,2022-10-05,127900.0,230.0,0.84
89699677,1005 Kingswood Dr APT I,Chapel Hill,35.901447,-79.00021,2.0,2.0,290000,1991.0,OTHER,APARTMENT,1105.0,,1520.0,290000.0,1784.0,193500.0,2021-01-25,162961.0,210.0,0.72
80207403,4 Monxton Ct,Chapel Hill,35.893085,-78.97695,5.0,4.0,1083400,2006.0,OTHER,SINGLE_FAMILY,3526.0,23435.0,3910.0,1083400.0,3440.0,612000.0,2014-07-11,625350.0,695.0,0.72
50041900,1607 Ephesus Church Rd,Chapel Hill,35.933067,-79.00993,3.0,2.0,488000,1966.0,SOLD,SINGLE_FAMILY,1356.0,20037.0,651.0,545200.0,2059.0,488000.0,2023-06-13,304100.0,0.0,0.84
208681708,409 Legends Way,Chapel Hill,35.95495,-79.10409,2.0,2.5,319500,2010.0,OTHER,TOWNHOUSE,1122.0,871.0,2909.0,319500.0,1631.0,171000.0,2017-04-07,207500.0,0.0,0.84
50045637,109 Shadow Ridge Pl,Chapel Hill,35.951973,-79.10527,5.0,4.0,1032700,2000.0,OTHER,SINGLE_FAMILY,4077.0,13939.0,1799.0,1032700.0,4070.0,670000.0,2020-04-21,625100.0,70.0,0.84
50050417,112 Village Ln,Chapel Hill,35.959763,-79.03497,4.0,3.0,642300,1975.0,OTHER,SINGLE_FAMILY,2300.0,16552.0,1463.0,642300.0,3339.0,440000.0,2021-03-23,418200.0,0.0,0.84
67915140,201 Napa Valley Way,Chapel Hill,35.95496,-79.06693,3.0,2.5,487100,2004.0,OTHER,TOWNHOUSE,1901.0,3049.0,5010.0,487100.0,2431.0,262500.0,2011-07-07,298800.0,0.0,0.84
50037234,400 McCauley St,Chapel Hill,35.90655,-79.05995,5.0,4.0,850100,1942.0,OTHER,MULTI_FAMILY,3158.0,11326.0,5459.0,850100.0,2042.0,151000.0,2010-04-14,540700.0,0.0,0.84
60074431,302 Glade St,Chapel Hill,35.887894,-79.07224,4.0,2.5,777200,2001.0,OTHER,SINGLE_FAMILY,2183.0,4791.0,3242.0,777200.0,2672.0,435000.0,2016-05-09,478800.0,0.0,0.84
50030331,1002 Damascus Church Rd,Chapel Hill,35.874786,-79.118866,3.0,4.0,700100,1986.0,OTHER,SINGLE_FAMILY,2300.0,87120.0,1817.0,700100.0,3807.0,367500.0,2020-04-03,491900.0,0.0,0.84
50041094,1102 Willow Dr,Chapel Hill,35.929573,-79.02024,4.0,3.0,540000,1966.0,RECENTLY_SOLD,SINGLE_FAMILY,2521.0,18730.0,14.0,540000.0,3169.0,540000.0,2025-03-11,326100.0,0.0,0.84
251560927,304 Crossland Dr,Chapel Hill,35.91083,-78.99288,3.0,2.5,628000,2018.0,OTHER,SINGLE_FAMILY,2410.0,5227.0,1363.0,628000.0,2815.0,530000.0,2021-07-01,391061.0,118.0,0.72
50036658,111 N Roberson St,Chapel Hill,35.911022,-79.06391,2.0,1.0,653600,1942.0,OTHER,SINGLE_FAMILY,728.0,5227.0,1398.0,653600.0,1973.0,450000.0,2021-05-27,437900.0,0.0,0.84
50050234,126 Essex Dr,Chapel Hill,35.965393,-79.04326,3.0,3.0,444600,1983.0,OTHER,TOWNHOUSE,2313.0,2178.0,8876.0,444600.0,2585.0,170000.0,2000-12-05,272600.0,0.0,0.84
50036218,1415 Arboretum Dr,Chapel Hill,35.886227,-79.04071,3.0,2.0,655200,1978.0,OTHER,SINGLE_FAMILY,1691.0,44866.0,1644.0,655200.0,2250.0,450000.0,2020-09-23,433000.0,0.0,0.84
50040216,105 Silers Fen Ct,Chapel Hill,35.89195,-79.02803,5.0,4.0,1158400,1998.0,OTHER,SINGLE_FAMILY,3054.0,71002.0,2127.0,1158400.0,3446.0,712000.0,2019-05-29,712800.0,50.0,0.84
49997061,17 Dartford Ct,Chapel Hill,35.90923,-78.98797,3.0,3.0,376400,1981.0,OTHER,TOWNHOUSE,1847.0,2178.0,3253.0,376400.0,2232.0,194500.0,2016-04-28,204570.0,279.0,0.72
50038529,404 Wesley Dr,Chapel Hill,35.92516,-79.06261,4.0,2.0,498400,1962.0,OTHER,SINGLE_FAMILY,1688.0,27442.0,9825.0,498400.0,2739.0,172000.0,1998-05-01,324400.0,0.0,0.84
50041302,104 Deerwood Ct,Chapel Hill,35.924835,-79.01705,3.0,3.5,698400,1984.0,OTHER,SINGLE_FAMILY,2459.0,20037.0,9912.0,698400.0,3696.0,215000.0,1998-02-03,403100.0,0.0,0.84
74947108,101 Timber Ln,Chapel Hill,35.861164,-79.104836,4.0,4.0,779700,1990.0,OTHER,SINGLE_FAMILY,3525.0,84070.0,7111.0,779700.0,4241.0,355000.0,2005-10-05,481527.0,0.0,0.61
65062025,212 Village Gate Dr,Chapel Hill,35.93622,-79.02907,3.0,3.0,809900,2004.0,OTHER,TOWNHOUSE,2234.0,2178.0,6872.0,809900.0,2585.0,570000.0,2006-06-01,576500.0,0.0,0.84
50035672,100 Eastgreen Dr,Chapel Hill,35.885105,-79.06493,3.0,3.0,733300,1995.0,OTHER,SINGLE_FAMILY,1998.0,4792.0,3242.0,733300.0,2812.0,420000.0,2016-05-09,447400.0,0.0,0.84
50039139,106 Mendel Dr,Chapel Hill,35.942646,-79.05228,2.0,2.0,793000,1985.0,OTHER,SINGLE_FAMILY,2040.0,32234.0,2619.0,793000.0,2263.0,395000.0,2018-01-22,591600.0,0.0,0.84
251693297,121 Carolina Forest Rd,Chapel Hill,35.877705,-79.127075,3.0,3.0,909800,1973.0,OTHER,SINGLE_FAMILY,3536.0,304048.0,1476.0,909800.0,3792.0,635000.0,2021-03-10,631100.0,0.0,0.84
60072574,18 Banbury Ln,Chapel Hill,35.934135,-79.017624,2.0,3.0,348200,,OTHER,TOWNHOUSE,1876.0,,6889.0,348200.0,2577.0,168000.0,2006-05-15,202600.0,0.0,0.84
50050034,101 Glenview Pl,Chapel Hill,35.952183,-79.04423,4.0,4.0,790700,1997.0,OTHER,SINGLE_FAMILY,2510.0,20037.0,8330.0,790700.0,3653.0,345000.0,2002-06-04,461600.0,175.0,0.84
50034353,109 Garden Gate Dr,Chapel Hill,35.932842,-79.09223,4.0,5.0,1038100,1995.0,OTHER,SINGLE_FAMILY,3667.0,21344.0,3938.0,1038100.0,4634.0,530000.0,2014-06-13,571700.0,140.0,0.84
50033620,105 Colburn Point,Chapel Hill,35.89442,-79.06886,4.0,3.0,759000,1993.0,OTHER,SINGLE_FAMILY,2400.0,12978.0,10851.0,759000.0,3176.0,255000.0,1995-07-10,457100.0,0.0,0.84
50035583,404 Copperline Dr,Chapel Hill,35.88324,-79.06612,3.0,2.5,603600,1998.0,OTHER,TOWNHOUSE,1835.0,2178.0,2190.0,603600.0,2454.0,390000.0,2019-03-27,390000.0,92.0,0.84
50041488,300 McGregor Dr #B,Chapel Hill,35.94549,-79.01845,3.0,2.0,392800,1996.0,OTHER,TOWNHOUSE,1344.0,4791.0,4260.0,392800.0,2109.0,189000.0,2013-07-26,243600.0,0.0,0.84
50030903,210 Johns Woods Rd,Chapel Hill,35.938316,-79.10841,4.0,3.0,890600,1999.0,OTHER,SINGLE_FAMILY,3010.0,49919.0,8867.0,890600.0,3841.0,173784.0,2000-12-14,581700.0,0.0,0.84
326138229,105 Greenway Lndg,Chapel Hill,35.951355,-79.06964,2.0,2.0,498200,2018.0,OTHER,SINGLE_FAMILY,1569.0,6098.0,2491.0,498200.0,2535.0,373000.0,2018-05-30,177800.0,0.0,0.84
50034518,302 Tripp Farm Rd,Chapel Hill,35.928288,-79.089005,3.0,3.0,575100,1988.0,OTHER,SINGLE_FAMILY,1900.0,7405.0,6724.0,575100.0,3393.0,273000.0,2006-10-27,342900.0,23.0,0.84
50031586,122 Graylyn Dr,Chapel Hill,35.881855,-79.0721,4.0,2.5,1249800,1998.0,OTHER,SINGLE_FAMILY,3594.0,15681.0,7858.0,1249800.0,3655.0,545000.0,2003-09-19,784700.0,0.0,0.84
49996571,338 Summerwalk Cir,Chapel Hill,35.8957,-79.009026,2.0,2.0,250800,1984.0,OTHER,CONDO,975.0,,7124.0,250800.0,1494.0,126500.0,2005-09-22,134891.0,189.0,0.72
50051665,201 Telluride Trl,Chapel Hill,35.95971,-79.02575,4.0,5.5,1336300,2001.0,OTHER,SINGLE_FAMILY,4339.0,33105.0,4047.0,1336300.0,4104.0,767000.0,2014-02-24,853700.0,0.0,0.84
50051428,407 Lakeshore Ln,Chapel Hill,35.948696,-79.027695,6.0,5.0,2215900,2018.0,OTHER,SINGLE_FAMILY,4810.0,28312.0,1607.0,2215900.0,5365.0,1670000.0,2020-10-30,1333900.0,25.0,0.84
50040494,49 Oakwood Dr,Chapel Hill,35.91656,-79.02188,4.0,3.0,692600,1953.0,OTHER,SINGLE_FAMILY,2050.0,21780.0,2076.0,692600.0,2917.0,410000.0,2019-07-19,470200.0,0.0,0.84
50035235,112 Brighton Ct,Chapel Hill,35.927536,-79.07109,3.0,2.5,677800,1990.0,OTHER,SINGLE_FAMILY,2160.0,10890.0,1168.0,677800.0,2878.0,520000.0,2022-01-12,378200.0,0.0,0.84
50042074,104 Sheffield Cir,Chapel Hill,35.92595,-79.00763,4.0,4.0,1891400,1986.0,OTHER,SINGLE_FAMILY,3558.0,76230.0,4718.0,1891400.0,4283.0,960000.0,2012-04-24,1170600.0,100.0,0.84
50047585,1403 Tallyho Trl,Chapel Hill,35.957447,-79.087776,3.0,3.0,548400,1987.0,OTHER,SINGLE_FAMILY,1753.0,40510.0,1776.0,548400.0,2500.0,350000.0,2020-05-14,305600.0,0.0,0.84
50031621,110 Glade St,Chapel Hill,35.886017,-79.07216,3.0,3.0,685200,2001.0,OTHER,TOWNHOUSE,2389.0,2178.0,2849.0,685200.0,2872.0,393000.0,2017-06-06,450500.0,0.0,0.84
50037286,122 Kenan St,Chapel Hill,35.90942,-79.06005,4.0,3.0,785700,,OTHER,SINGLE_FAMILY,1400.0,,3388.0,785700.0,4162.0,405000.0,2015-12-15,489700.0,0.0,0.84
60074923,410 Simerville Rd,Chapel Hill,35.912052,-79.012886,6.0,6.0,1782100,2002.0,OTHER,SINGLE_FAMILY,4680.0,11761.0,4652.0,1782100.0,5116.0,1014000.0,2012-06-29,1095500.0,0.0,0.84
50039869,1804 S Lakeshore Dr,Chapel Hill,35.939507,-79.03905,4.0,3.0,1060800,1969.0,OTHER,SINGLE_FAMILY,3150.0,27442.0,8637.0,1060800.0,4183.0,335000.0,2001-08-01,606700.0,0.0,0.84
50039163,10 Ellen Pl,Chapel Hill,35.946915,-79.05377,4.0,4.0,777000,1980.0,SOLD,SINGLE_FAMILY,2829.0,26571.0,522.0,804000.0,3770.0,777000.0,2023-10-20,425000.0,0.0,0.84
50031854,513 Parkside Cir,Chapel Hill,35.884144,-79.06763,4.0,4.0,890600,1996.0,OTHER,SINGLE_FAMILY,2846.0,4791.0,2826.0,890600.0,3793.0,540000.0,2017-06-29,539400.0,0.0,0.84
50052309,104 Chestnut Ln,Chapel Hill,35.979317,-79.026794,4.0,2.5,943400,1977.0,OTHER,SINGLE_FAMILY,3537.0,86684.0,6354.0,943400.0,4151.0,432000.0,2007-11-01,561700.0,0.0,0.84
60075898,120 S Fields Cir,Chapel Hill,35.950928,-79.10072,3.0,2.5,620500,2000.0,OTHER,SINGLE_FAMILY,2026.0,6969.0,8331.0,620500.0,2508.0,260000.0,2002-06-03,373900.0,0.0,0.84
50040313,1026 Highland Woods Rd,Chapel Hill,35.904285,-79.02739,4.0,3.0,781800,1957.0,OTHER,SINGLE_FAMILY,2138.0,35719.0,2451.0,781800.0,2838.0,446000.0,2018-07-09,455400.0,0.0,0.84
60074689,108 Beechridge Ct,Chapel Hill,35.888058,-79.05226,5.0,4.5,1216400,1999.0,OTHER,SINGLE_FAMILY,3627.0,58370.0,7242.0,1216400.0,4089.0,835000.0,2005-05-27,670900.0,0.0,0.84
2090140499,302 N. Estes Dr.,Chapel Hill,35.93117,-79.037865,5.0,4.0,935000,,OTHER,SINGLE_FAMILY,4521.0,,2574.0,935000.0,3635.0,495000.0,2018-03-08,,0.0,0.84
126287290,104 Atterbury St,Chapel Hill,35.946365,-79.089935,4.0,3.0,665000,2014.0,SOLD,SINGLE_FAMILY,2509.0,4791.0,685.0,741400.0,2731.0,665000.0,2023-05-10,482600.0,396.0,0.84
60075942,107 Painted Turtle Ln,Chapel Hill,35.95261,-79.0955,4.0,4.5,1144500,2002.0,OTHER,SINGLE_FAMILY,3747.0,33105.0,8247.0,1144500.0,4201.0,549000.0,2002-08-26,715100.0,0.0,0.84
50041865,1541 Ferrell Rd,Chapel Hill,35.93397,-79.0126,3.0,1.5,441800,1965.0,OTHER,SINGLE_FAMILY,1410.0,16988.0,9958.0,441800.0,1869.0,146500.0,1997-12-19,285700.0,0.0,0.84
50052013,306 Orchard Ln #4,Chapel Hill,35.954937,-79.02006,4.0,3.5,702100,1995.0,OTHER,SINGLE_FAMILY,2546.0,20037.0,7564.0,702100.0,3267.0,360000.0,2004-07-09,431000.0,0.0,0.84
49997097,26 Bloomsbury Ct,Chapel Hill,35.90788,-78.98499,2.0,2.0,325000,1986.0,SOLD,TOWNHOUSE,1616.0,2178.0,1055.0,364900.0,2060.0,325000.0,2022-05-05,201314.0,352.0,0.72
63295718,212 McGregor Dr,Chapel Hill,35.945377,-79.018684,2.0,1.0,237900,1985.0,OTHER,CONDO,928.0,43560.0,7580.0,237900.0,1823.0,83500.0,2004-06-23,150900.0,0.0,0.84
242010311,214 Mill Chapel Rd,Chapel Hill,35.885902,-78.9914,3.0,3.0,773600,2016.0,OTHER,SINGLE_FAMILY,2642.0,6969.0,2953.0,773600.0,3286.0,468000.0,2017-02-22,486107.0,66.0,0.72
50045667,107 Dublin Rd,Chapel Hill,35.965412,-79.1054,3.0,2.0,449500,1977.0,OTHER,SINGLE_FAMILY,1550.0,20037.0,2356.0,449500.0,2238.0,245000.0,2018-10-12,239500.0,0.0,0.84
60074192,904 Edgewater Cir,Chapel Hill,35.881657,-79.06907,2.0,2.5,435500,2000.0,OTHER,APARTMENT,1273.0,43560.0,1201.0,435500.0,1864.0,378500.0,2021-12-10,235400.0,0.0,0.84
60071001,500 Umstead Dr BUILDING A,Chapel Hill,35.924004,-79.06567,3.0,2.0,210800,1972.0,OTHER,CONDO,1212.0,43560.0,1334.0,210800.0,1692.0,145000.0,2021-07-30,105500.0,205.0,0.84
50038819,115 Windsor Cir,Chapel Hill,35.942616,-79.05917,3.0,1.0,404300,1959.0,OTHER,SINGLE_FAMILY,1314.0,21780.0,8653.0,404300.0,1884.0,149500.0,2001-07-16,240900.0,0.0,0.84
50039151,134 Lake Ellen Dr,Chapel Hill,35.945507,-79.05161,4.0,3.0,789600,1978.0,OTHER,SINGLE_FAMILY,2892.0,23085.0,2458.0,789600.0,3567.0,475000.0,2018-07-02,464100.0,0.0,0.84
60071334,1515 E Franklin St APT 12,Chapel Hill,35.93201,-79.03312,2.0,1.0,324300,1981.0,OTHER,CONDO,1114.0,43560.0,1321.0,324300.0,1633.0,231000.0,2021-08-12,220700.0,260.0,0.84
50031017,1711 Smith Level Rd,Chapel Hill,35.86267,-79.08115,3.0,1.0,319700,1960.0,OTHER,SINGLE_FAMILY,1092.0,23085.0,6964.0,319700.0,1703.0,147500.0,2006-03-01,167300.0,0.0,0.84
50035182,110 Oldham Pl,Chapel Hill,35.926105,-79.07257,4.0,2.5,622100,1987.0,OTHER,SINGLE_FAMILY,2102.0,12632.0,13852.0,622100.0,2879.0,42500.0,1987-04-22,355500.0,0.0,0.84
117998376,200 Tuckers Pond Dr,Chapel Hill,35.957047,-79.10517,4.0,3.5,725300,2012.0,OTHER,SINGLE_FAMILY,2924.0,6098.0,4628.0,725300.0,2907.0,413500.0,2012-07-23,450200.0,71.0,0.84
50049808,226 Forbush Mountain Dr,Chapel Hill,35.950943,-79.048485,3.0,2.5,540800,1993.0,OTHER,SINGLE_FAMILY,1600.0,12196.0,4733.0,540800.0,2356.0,242000.0,2012-04-09,313800.0,0.0,0.84
50034571,200 Cobblestone Dr,Chapel Hill,35.934235,-79.08998,3.0,3.0,597900,1993.0,OTHER,SINGLE_FAMILY,1985.0,23958.0,1609.0,597900.0,2858.0,331500.0,2020-10-28,372800.0,5.0,0.84
50051882,212 Silver Creek Trl,Chapel Hill,35.958218,-79.02147,4.0,2.5,1096000,1994.0,OTHER,SINGLE_FAMILY,3186.0,20037.0,9734.0,1096000.0,3844.0,430000.0,1998-07-31,688300.0,0.0,0.84
50031420,44 S Circle Dr,Chapel Hill,35.876896,-79.074165,3.0,1.5,449100,1960.0,OTHER,SINGLE_FAMILY,1316.0,15681.0,6441.0,449100.0,1950.0,232000.0,2007-08-06,235200.0,0.0,0.84
60076509,100 Barton Ln,Chapel Hill,35.960827,-79.06617,4.0,3.5,853000,2002.0,OTHER,SINGLE_FAMILY,3631.0,9147.0,5037.0,853000.0,3902.0,485000.0,2011-06-10,496300.0,0.0,0.84
97867702,2 Coggins Mine Ct,Chapel Hill,35.926147,-78.996895,3.0,4.0,884100,2010.0,OTHER,SINGLE_FAMILY,3065.0,8712.0,1677.0,884100.0,3333.0,675900.0,2020-08-21,516611.0,43.0,0.72
49997445,2216 Copeland Way,Chapel Hill,35.89326,-78.997635,3.0,3.0,634900,1994.0,OTHER,SINGLE_FAMILY,2457.0,10454.0,1649.0,634900.0,2957.0,440000.0,2020-09-18,374591.0,36.0,0.72
80204466,337 Oxfordshire Ln,Chapel Hill,35.895164,-78.97709,6.0,5.0,1045100,2006.0,OTHER,SINGLE_FAMILY,4591.0,13939.0,3583.0,1045100.0,4143.0,565000.0,2015-06-03,663120.0,0.0,0.72
50031480,202 Rossburn Way,Chapel Hill,35.890625,-79.0768,6.0,4.0,881200,1998.0,OTHER,SINGLE_FAMILY,3882.0,10890.0,1734.0,881200.0,4396.0,595000.0,2020-06-25,553400.0,22.0,0.84
65064421,106 Vintage Dr,Chapel Hill,35.95389,-79.06576,3.0,2.5,474400,2004.0,OTHER,TOWNHOUSE,2056.0,1306.0,4525.0,474400.0,2549.0,1800.0,2012-11-03,288900.0,0.0,0.84
50041197,126 Berry Patch Ln,Chapel Hill,35.945015,-79.02186,2.0,2.0,329800,1984.0,OTHER,TOWNHOUSE,1183.0,3049.0,4094.0,329800.0,2274.0,125000.0,2014-01-08,182900.0,0.0,0.84
50040679,1502 Velma Rd,Chapel Hill,35.934254,-79.03351,3.0,3.0,950000,1987.0,SOLD,SINGLE_FAMILY,2630.0,31798.0,496.0,979700.0,2772.0,950000.0,2023-11-15,600200.0,0.0,0.84
80200351,239 Cedar Club Cir #309,Chapel Hill,35.90739,-79.00625,2.0,2.0,515000,2003.0,SOLD,CONDO,1721.0,,635.0,569400.0,2510.0,515000.0,2023-06-29,405064.0,0.0,0.72
2086648793,159 Manordale,Chapel Hill,35.9113,-78.9938,2.0,3.0,411600,,OTHER,TOWNHOUSE,1800.0,,2289.0,411600.0,2088.0,265216.0,2018-12-18,,0.0,0.72
50042252,210 Saint Andrews Ln,Chapel Hill,35.938526,-79.00853,2.0,1.5,288400,1986.0,OTHER,TOWNHOUSE,1280.0,1306.0,10525.0,288400.0,1792.0,95000.0,1996-05-31,182700.0,0.0,0.84
50041326,1205 Leclair St,Chapel Hill,35.927082,-79.01806,5.0,4.0,640400,1965.0,OTHER,SINGLE_FAMILY,2672.0,18730.0,4296.0,640400.0,5127.0,312000.0,2013-06-20,323700.0,0.0,0.84
50034391,106 Wyndham Dr,Chapel Hill,35.93546,-79.09162,4.0,2.0,801300,1998.0,OTHER,SINGLE_FAMILY,2719.0,20908.0,5786.0,801300.0,2760.0,450000.0,2009-05-22,445700.0,0.0,0.84
251558323,101 Hunter Hill Pl,Chapel Hill,35.87851,-79.03564,5.0,4.0,1049800,1977.0,OTHER,SINGLE_FAMILY,3883.0,54014.0,1120.0,1049800.0,4244.0,851000.0,2022-03-01,521900.0,0.0,0.84
